,in_text,matched,similarity,first_letter_match,dmtph_match,inv_lvst_dist,jw_sim,match_score
52,St. Louis,St Louis,0.9999999999999998,True,0.9975273768433653,1.0,1.0,0.9997252640937072
53,ST. LOUIS,St Louis,0.9999999999999998,True,0.9975273768433653,1.0,1.0,0.9997252640937072
54,"Tijuana, Mexico","TIJUANA, Mexico",0.9999999999999998,True,0.9975273768433653,1.0,1.0,0.9997252640937072
55,Hong Kong,HONG KONG,0.9999999999999998,True,0.9975273768433653,1.0,1.0,0.9997252640937072
56,Sri Lanka,SRI LANKA,0.9999999999999998,True,0.9975273768433653,1.0,1.0,0.9997252640937072
57,"SANDY, Utah","Sandy, Utah",0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
58,the United States  of  America,The United States of America,0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
59,the United States  of  America,the United States of America,0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
60,Kenosha County,KENOSHA COUNTY,0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
61,Gulf of Mexico,Gulf-of-Mexico,0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
62,"MOUNT PLEASANT, S.C.","Mount Pleasant, S.C.",0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
63,the United States of America,The United States of America,0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
64,"Miami, Fla.","MIAMI, Fla.",0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
65,"COLOMBO, Sri Lanka","Colombo, Sri Lanka",0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
66,Nueva York,NUEVA YORK,0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
67,Northern Ireland,NORTHERN Ireland,0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
68,Interstate 10,Interstate-10,0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
69,NEW DELHI,New Delhi,1.0,True,0.9975273768433653,1.0,1.0,0.9997252640937072
70,"GREENSBORO, N.C.","Greensboro, N.C.",1.0,True,0.9975273768433653,1.0,1.0,0.9997252640937072
71,Gulf Coast,Gulf coast,1.0,True,0.9975273768433653,1.0,1.0,0.9997252640937072
72,San Francisco,SAN FRANCISCO,1.0,True,0.9975273768433653,1.0,1.0,0.9997252640937072
73,"HIGH POINT, N.C.","High Point, N.C.",1.0,True,0.9975273768433653,1.0,1.0,0.9997252640937072
74,Empire State,EMPIRE STATE,1.0,True,0.9975273768433653,1.0,1.0,0.9997252640937072
75,LAKE GEORGE,Lake George,0.9999999999999999,True,0.9975273768433653,1.0,1.0,0.9997252640937072
76,SARATOGA COUNTY,Saratoga County,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
77,Los Angeles,LOS ANGELES,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
78,Little Rock,LITTLE ROCK,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
79,NEW YORK,New-York,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
80,New York,New-York,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
81,"BOONE, N.C.","Boone, N.C.",1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
82,the Netherlands',The Netherlands',1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
83,Washington DC,WASHINGTON DC,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
84,New Jersey,NEW JERSEY,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
85,"MYRTLE BEACH, S.C.","Myrtle Beach, S.C.",1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
86,Latin America,LATIN AMERICA,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
87,Johnson City,JOHNSON CITY,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
88,Buckeye state,Buckeye State,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
89,Kansas City,KANSAS CITY,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
90,New York,NEW YORK,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
