,in_text,matched,similarity,first_letter_match,dmtph_match,inv_lvst_dist,jw_sim,match_score
583,Lg Electronics Inc.,"LG Electronics, Inc.",0.9999999999999996,True,0.9975273768433653,1.0,1.0,0.9997252640937071
584,Target,target,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
585,Covid-19 Fund,COVID-19 Fund,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
586,U.S. Department of State,U.S. DEPARTMENT OF STATE,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
587,Vicksburg Warren School District,Vicksburg-Warren School District,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
588,SoundCloud,Soundcloud,0.9999999999999996,True,0.9975273768433653,1.0,1.0,0.9997252640937071
589,Greenwave,GreenWave,0.9999999999999996,True,0.9975273768433653,1.0,1.0,0.9997252640937071
590,Consumers Energy Company,CONSUMERS ENERGY COMPANY,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
591,un,Un,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
592,"Bureau of Alcohol Tobacco, Firearms, and Explosives","Bureau of Alcohol, Tobacco, Firearms, and Explosives",0.9999999999999996,True,0.9975273768433653,1.0,1.0,0.9997252640937071
593,Trend News Agency,TREND News Agency,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
594,Merck &amp; Co. Inc.,"Merck &amp; Co., Inc.",0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
595,Naismith Memorial Basketball Hall of Fame,NAISMITH MEMORIAL BASKETBALL HALL OF FAME,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
596,"Bureau of Alcohol, Tobacco, Firearms and Explosives","Bureau of Alcohol, Tobacco, Firearms, and Explosives",0.9999999999999996,True,0.9975273768433653,1.0,1.0,0.9997252640937071
597,CITGO Petroleum Corporation,CITGO PETROLEUM CORPORATION,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
598,SAN DIEGO GAS &amp; ELECTRIC COMPANY,San Diego Gas &amp; Electric Company,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
599,Texas National Guard,Texas Army National Guard,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
600,Telefonaktiebolaget LM Ericsson,TELEFONAKTIEBOLAGET LM ERICSSON,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
601,Sumitomo Electric Industries Ltd.,"SUMITOMO ELECTRIC INDUSTRIES, LTD.",0.9999999999999996,True,0.9975273768433653,1.0,1.0,0.9997252640937071
602,Lutheran Church,LUTHERAN CHURCH,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
603,Saudi Arabian Oil Company,SAUDI ARABIAN OIL COMPANY,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
604,Reserve Bank of India,Reserve Bank  of  India,0.9999999999999992,True,0.9975273768433653,1.0,1.0,0.9997252640937069
605,Reserve Bank of India,Reserve  Bank  of  India,0.9999999999999992,True,0.9975273768433653,1.0,1.0,0.9997252640937069
606,Toyota Motor North America Inc.,"Toyota Motor North America, Inc.",0.9999999999999992,True,0.9975273768433653,1.0,1.0,0.9997252640937069
607,St. Jude Children's Research Hospital,ST. Jude Children's Research Hospital,0.9999999999999993,True,0.9975273768433653,1.0,1.0,0.9997252640937069
608,Sisters Of Charity Foundation of South Carolina,Sisters of Charity Foundation of South Carolina,0.9999999999999993,True,0.9975273768433653,1.0,1.0,0.9997252640937069
609,The Church of Jesus Christ of Latter-day Saints,The Church of Jesus Christ of Latter-Day Saints,0.9999999999999993,True,0.9975273768433653,1.0,1.0,0.9997252640937069
610,Guangdong Oppo Mobile Telecommunications Corp. Ltd.,Guangdong OPPO Mobile Telecommunications Corp Ltd,0.9914836866190209,True,0.7310585786300051,1.0,1.0,0.9663325916784543
611,Huizhou TCL Mobile Communication Co. Ltd.,"HUIZHOU TCL MOBILE COMMUNICATION CO., LTD",0.9906487378072251,True,0.7310585786300051,1.0,1.0,0.9659615033176563
612,"DCM Clean Air Products, Inc","DCM Clean Air Products, Inc.",0.9896909519655438,True,0.7310585786300051,1.0,1.0,0.9655358207213534
613,"HALLIBURTON ENERGY SERVICES, INC","HALLIBURTON ENERGY SERVICES, INC.",0.9893514030539186,True,0.7310585786300051,1.0,1.0,0.9653849100939643
614,Microbix Biosystems Inc.,Microbix Biosystems Inc,0.989059599958775,True,0.7310585786300051,1.0,1.0,0.9652552198294563
615,MYM Nutraceuticals Inc,MYM Nutraceuticals Inc.,0.9889057645988515,True,0.7310585786300051,1.0,1.0,0.9651868485583791
616,Deutsche Bank Securities Inc.,Deutsche Bank Securities Inc,0.98856071841803,True,0.7310585786300051,1.0,1.0,0.9650334947002361
617,Lupin Pharmaceuticals Inc,"Lupin Pharmaceuticals, Inc.",0.9882462853086234,True,0.7310585786300051,1.0,1.0,0.9648937466516109
618,"Dream Link Entertainment, Inc.","Dream Link Entertainment, Inc",0.9881100191992024,True,0.7310585786300051,1.0,1.0,0.9648331839363128
619,National Alliance of Two Year College Athletic Administrators,National Alliance of Two Year College Athletic Administrators',0.988059234995438,True,0.7310585786300051,1.0,1.0,0.9648106131790841
620,AbCellera Biologics Inc.,AbCellera Biologics Inc,0.9877932887353237,True,0.7310585786300051,1.0,1.0,0.9646924148412555
621,Regeneron Pharmaceuticals Inc.,Regeneron Pharmaceuticals Inc,0.9871337820865385,True,0.7310585786300051,1.0,1.0,0.9643993007751289
622,Oculus VisionTech Inc,Oculus VisionTech Inc.,0.9870923176007266,True,0.7310585786300051,1.0,1.0,0.964380872114768
623,"A.G.H. Industries, Inc","A.G.H. Industries, Inc.",0.9870420999358955,True,0.7310585786300051,1.0,1.0,0.9643585531526209
624,WuXi Biologics Inc.,WuXi Biologics Inc,0.9864999584670036,True,0.7310585786300051,1.0,1.0,0.964117601388669
625,Nasdaq Helsinki Ltd,Nasdaq Helsinki Ltd.,0.9862704661039252,True,0.7310585786300051,1.0,1.0,0.9640156047828563
626,INGRAM MICRO INDIA PVT LTD,Ingram Micro India Pvt. Ltd.,0.9862636638672823,True,0.7310585786300051,1.0,1.0,0.9640125815665704
627,Siyata Mobile Inc,Siyata Mobile Inc.,0.9860295921329669,True,0.7310585786300051,1.0,1.0,0.9639085496846526
628,Coalition for Epidemic Preparedness Innovations,Coalition for Epidemic Preparedness Innovations',0.9856833999966885,True,0.7310585786300051,1.0,1.0,0.9637546865129732
629,Canadian Pacific Railway Ltd,Canadian Pacific Railway Ltd.,0.9855216432192861,True,0.7310585786300051,1.0,1.0,0.9636827946119055
630,Sibai Pharmaceuticals Ltd,Sibai Pharmaceuticals Ltd.,0.9854523062449794,True,0.7310585786300051,1.0,1.0,0.9636519781788802
631,"SANUWAVE Health, Inc.",SANUWAVE Health Inc,0.9854223308604335,True,0.7310585786300051,1.0,1.0,0.9636386557857488
632,"MPOWER Financing, Inc","MPOWER Financing, Inc.",0.9852418676540573,True,0.7310585786300051,1.0,1.0,0.9635584499162483
633,SK Hynix Inc.,SK Hynix Inc,0.9850163122309371,True,0.7310585786300051,1.0,1.0,0.9634582030615282
634,Adamine Constructions Pvt. Ltd,Adamine Constructions Pvt. Ltd.,0.9848313439923727,True,0.7310585786300051,1.0,1.0,0.9633759949554995
635,Silicon Laboratories Inc,Silicon Laboratories Inc.,0.984720727058767,True,0.7310585786300051,1.0,1.0,0.9633268318738971
636,"Alpha-Tec Systems, Inc.",Alpha-Tec Systems Inc,0.9846827599855877,True,0.7310585786300051,1.0,1.0,0.9633099576191506
637,Vir Biotechnology Inc.,Vir Biotechnology Inc,0.9842264694678068,True,0.7310585786300051,1.0,1.0,0.9631071618334703
638,Delta Electronics Inc,Delta Electronics Inc.,0.9841843602227907,True,0.7310585786300051,1.0,1.0,0.963088446613463
639,M/s Tech Pacific (India) Ltd,M/s Tech Pacific India Ltd.,0.9841024669699648,True,0.7310585786300051,1.0,1.0,0.9630520496122073
640,Dr. Reddy's Laboratories Ltd,Dr. Reddy's Laboratories Ltd.,0.9840734847783114,True,0.7310585786300051,1.0,1.0,0.9630391686381389
641,Cisco Technology Inc,"CISCO TECHNOLOGY, INC.",0.983882018344209,True,0.7310585786300051,1.0,1.0,0.9629540724452047
642,"Pioneer Industries, Inc","Pioneer Industries, Inc.",0.9837646770402716,True,0.7310585786300051,1.0,1.0,0.9629019207545658
643,Sagicor Financial Company Ltd,SAGICOR FINANCIAL COMPANY LTD.,0.9833178305010624,True,0.7310585786300051,1.0,1.0,0.9627033222926948
644,Pacific Premier Bancorp Inc,"Pacific Premier Bancorp, Inc.",0.9832812233747783,True,0.7310585786300051,1.0,1.0,0.9626870524587908
645,LG Electronics Inc,"LG Electronics, Inc.",0.9832695490549498,True,0.7310585786300051,1.0,1.0,0.9626818638722006
646,Centers for Medicare &amp; Medicaid Services,Centers for Medicare &amp; Medicaid Services',0.9829478916706142,True,0.7310585786300051,1.0,1.0,0.962538905034718
647,5N Plus Inc,5N Plus Inc.,0.982711631877147,True,0.7310585786300051,1.0,1.0,0.962433900682066
648,C.L. Brumback Primary Care Clinics,C. L. Brumback Primary Care Clinics',0.9826888378208285,True,0.7310585786300051,1.0,1.0,0.9624237699903687
649,Centers for Medicare and Medicaid Services,Centers for Medicare and Medicaid Services',0.9824719506795878,True,0.7310585786300051,1.0,1.0,0.962327375705373
650,RepairSmith Inc,"RepairSmith, Inc.",0.9824252585430079,True,0.7310585786300051,1.0,1.0,0.9623066236446708
651,Serum Institute of India Ltd,Serum Institute of India Ltd.,0.9823990288385013,True,0.7310585786300051,1.0,1.0,0.9622949659982234
652,National Federation of State High School Associations,National Federation of State High School Associations',0.9821348235307635,True,0.7310585786300051,1.0,1.0,0.9621775414170065
653,Bristol-Myers Squibb Co,Bristol Myers Squibb Co.,0.9819948466410521,True,0.7310585786300051,1.0,1.0,0.9621153294660237
654,Shaw Communications Inc,"Shaw Communications, Inc.",0.9817792782803642,True,0.7310585786300051,1.0,1.0,0.9620195213057179
655,Fellowship of Christian Athletes,Fellowship of Christian Athletes',0.9810311075142322,True,0.7310585786300051,1.0,1.0,0.9616870009652148
656,"CAST AI Group, Inc.",CAST AI Group Inc,0.980827093053002,True,0.7310585786300051,1.0,1.0,0.9615963278713348
657,BlackRock Inc.,BlackRock Inc,0.9807919691587631,True,0.7310585786300051,1.0,1.0,0.961580717251673
658,Foxwoods Resort Casino,Foxwoods (Resort Casino),0.980064644261022,True,0.7310585786300051,1.0,1.0,0.9612574617415659
659,Cequence Energy Ltd,Cequence Energy Ltd.,0.9798564992125974,True,0.7310585786300051,1.0,1.0,0.961164952831155
660,Slok Nigeria Ltd,Slok Nigeria Ltd.,0.9798532493368436,True,0.7310585786300051,1.0,1.0,0.961163508441931
661,Michigan Department of Health and Human Services,Michigan Department of Health and Human Services',0.9798214604846028,True,0.7310585786300051,1.0,1.0,0.9611493800631573
662,Broadcom Inc,Broadcom Inc.,0.9793967774429597,True,0.7310585786300051,1.0,1.0,0.9609606320446493
663,Celularity Inc.,Celularity Inc,0.9793834819937437,True,0.7310585786300051,1.0,1.0,0.960954722956109
664,Unimed Technologies Ltd.,Unimed Technologies Ltd,0.9792182100691461,True,0.7310585786300051,1.0,1.0,0.9608812687673988
665,Planck Resolution Ltd,"Planck Resolution, Ltd.",0.979048089789877,True,0.7310585786300051,1.0,1.0,0.9608056597543904
666,Kidoz Inc,Kidoz Inc.,0.9797296828924318,True,0.7310585786300051,1.0,0.9966666666666667,0.960738219651822
667,Jio Platforms Ltd,Jio Platforms Ltd.,0.9788605049302735,True,0.7310585786300051,1.0,1.0,0.9607222887056778
668,Cansortium Inc,CANSORTIUM INC.,0.9783046886972443,True,0.7310585786300051,1.0,1.0,0.9604752592687757
669,"Ahtna, Inc","Ahtna, Inc.",0.9790995344935974,True,0.7310585786300051,1.0,0.9966666666666667,0.9604581536967847
670,N.C. Department of Health and Human Services,N.C. Department of Health and Human Services',0.9778199056562273,True,0.7310585786300051,1.0,1.0,0.960259800139435
671,Match Group Inc,"Match Group, Inc.",0.9775099775587626,True,0.7310585786300051,1.0,1.0,0.9601220543183394
672,Sustainable Development Goals',Sustainable Development Goals,0.9774040378263117,True,0.7310585786300051,1.0,1.0,0.9600749699928058
673,ANA Holdings Inc,ANA Holdings Inc.,0.9771667320902322,True,0.7310585786300051,1.0,1.0,0.9599695007767706
674,University of Alaska Fairbanks',"University of Alaska, Fairbanks",0.9768493153902903,True,0.7310585786300051,1.0,1.0,0.9598284266879075
675,Ohio Department of Natural Resources,Ohio Department of Natural Resources',0.9763942574671263,True,0.7310585786300051,1.0,1.0,0.9596261787220567
676,Jacksonville Jaguars,Jacksonville Jaguars',0.9762800088039305,True,0.7310585786300051,1.0,1.0,0.9595754015384141
677,Philadelphia Gas Works,Philadelphia Gas Works',0.9762490335870433,True,0.7310585786300051,1.0,1.0,0.9595616347753533
678,Tina Fanjul Associates,Tina Fanjul Associates',0.9762098136801178,True,0.7310585786300051,1.0,1.0,0.9595442037056086
679,Torque Esports Corp,Torque Esports Corp.,0.9761260523056403,True,0.7310585786300051,1.0,1.0,0.959506976428063
680,Viasat Inc,"ViaSat, Inc.",0.9760199446429357,True,0.7310585786300051,1.0,1.0,0.9594598174668609
681,Tritium Pty Ltd,Tritium Pty Ltd.,0.9758060084593795,True,0.7310585786300051,1.0,1.0,0.9593647347186136
682,Canada Rare Earth Corp,Canada Rare Earth Corp.,0.9756692373600906,True,0.7310585786300051,1.0,1.0,0.9593039475633742
683,First Horizon National Corp,First Horizon National Corp.,0.9753200930154554,True,0.7310585786300051,1.0,1.0,0.9591487722990918
684,Instructure Inc.,Instructure Inc,0.9752204720219702,True,0.7310585786300051,1.0,1.0,0.9591044963019874
685,U.S. Bureau of Labor Statistics,U.S. Bureau of Labor Statistics',0.9750611161641766,True,0.7310585786300051,1.0,1.0,0.9590336714763014
686,U.S. Department of Health and Human Services',U.S. Department of Health and Human Services,0.974998637485279,True,0.7310585786300051,1.0,1.0,0.959005903174569
687,Illinois Department of Human Services,Illinois Department of Human Services',0.9748944504753241,True,0.7310585786300051,1.0,1.0,0.9589595978368113
688,American Academy of Pediatrics,American Academy of Pediatrics',0.9748638335723794,True,0.7310585786300051,1.0,1.0,0.9589459903243913
689,Memphis Grizzlies,Memphis Grizzlies',0.9748538577837487,True,0.7310585786300051,1.0,1.0,0.9589415566405555
690,Philadelphia Eagles,Philadelphia Eagles',0.9748146955017655,True,0.7310585786300051,1.0,1.0,0.9589241511818963
691,Department of Motor Vehicles,Department of Motor Vehicles',0.9743092084369047,True,0.7310585786300051,1.0,1.0,0.9586994902641806
692,The Pew Charitable Trusts',The Pew Charitable Trusts,0.9740533970992145,True,0.7310585786300051,1.0,1.0,0.9585857963363181
693,Flurotech Ltd,Flurotech Ltd.,0.9739387198074446,True,0.7310585786300051,1.0,1.0,0.9585348286510871
694,Resverlogix Corp,Resverlogix Corp.,0.9738456368753944,True,0.7310585786300051,1.0,1.0,0.9584934584590648
695,Lynchburg City Schools',Lynchburg City Schools,0.9737648022478465,True,0.7310585786300051,1.0,1.0,0.9584575319579324
696,Minneapolis Public Schools',Minneapolis Public Schools,0.9735190946781646,True,0.7310585786300051,1.0,1.0,0.9583483285936292
697,Adobe Inc,Adobe Inc.,0.974159224956173,True,0.7310585786300051,1.0,0.9966666666666667,0.9582624605690404
698,U.S. House of Representatives,U.S. House of Representatives',0.9731499743859364,True,0.7310585786300051,1.0,1.0,0.9581842751304168
699,Ministry of Foreign Affairs,Ministry of Foreign Affairs',0.9731307884363448,True,0.7310585786300051,1.0,1.0,0.9581757480417095
700,Toyota Motor Corp.,Toyota Motor Corp,0.9725051443363121,True,0.7310585786300051,1.0,1.0,0.9578976839972504
701,Raytheon Technologies,Raytheon Technologies',0.9722784343238557,True,0.7310585786300051,1.0,1.0,0.9577969239917142
702,National Academies of Sciences,National Academies of Sciences',0.9717920505818789,True,0.7310585786300051,1.0,1.0,0.9575807534397245
703,Ntpc Ltd,NTPC Ltd.,0.9733351642917939,True,0.7310585786300051,1.0,0.9925925925925926,0.9574435364877526
704,Los Angeles Dodgers,Los Angeles Dodgers',0.9714043758471604,True,0.7310585786300051,1.0,1.0,0.9574084535576274
705,Wells Fargo &amp; Co,Wells Fargo &amp; Co.,0.9712972453534324,True,0.7310585786300051,1.0,1.0,0.9573608400048594
706,Volatus Capital Corp,Volatus Capital Corp.,0.9709817918365872,True,0.7310585786300051,1.0,1.0,0.957220638441817
707,Bureau of Indian Affairs',Bureau of Indian Affairs,0.9705055986295401,True,0.7310585786300051,1.0,1.0,0.9570089970164628
708,Department of Health and Human Services,Department of Health and Human Services',0.9704872126404209,True,0.7310585786300051,1.0,1.0,0.9570008254657433
709,Bureau of Labor Statistics,Bureau of Labor Statistics',0.9699986801839272,True,0.7310585786300051,1.0,1.0,0.9567836999295238
710,New England Patriots,New England Patriots',0.9699461493716248,True,0.7310585786300051,1.0,1.0,0.9567603529018337
711,The Church of Jesus Christ of Later-Day Saints,The Church of Jesus Christ of Latter-day Saints,0.9699223236756778,True,0.7310585786300051,1.0,1.0,0.9567497637036352
712,Milwaukee Brewers,Milwaukee Brewers',0.9698265344062784,True,0.7310585786300051,1.0,1.0,0.9567071906950133
713,Richmond Public Schools,Richmond Public Schools',0.9696098093659988,True,0.7310585786300051,1.0,1.0,0.956610868454889
714,The U.S. Army Corps of Engineers,The U.S. Army Corps of Engineers',0.9693662229994864,True,0.7310585786300051,1.0,1.0,0.95650260784755
715,Afton Chemical Corp.,Afton Chemical Corp,0.9691674836819393,True,0.7310585786300051,1.0,1.0,0.9564142792619736
716,Milwaukee Bucks,Milwaukee Bucks',0.9687056763551659,True,0.7310585786300051,1.0,1.0,0.9562090315611855
717,Minnesota Vikings',Minnesota Vikings,0.9684675436370386,True,0.7310585786300051,1.0,1.0,0.9561031947975732
718,Eli Lilly and Co.,Eli Lilly and Co,0.9683402571031664,True,0.7310585786300051,1.0,1.0,0.9560466230047412
719,Department of Natural Resources,Department of Natural Resources',0.9681828221255782,True,0.7310585786300051,1.0,1.0,0.9559766519035908
720,Dentsu Group Corp,Dentsu Group Corp.,0.967929300598287,True,0.7310585786300051,1.0,1.0,0.9558639756692392
721,Indianapolis Colts,Indianapolis Colts',0.967879921143554,True,0.7310585786300051,1.0,1.0,0.9558420292449136
722,Amazon Web Services,Amazon Web Services',0.9675720612274603,True,0.7310585786300051,1.0,1.0,0.9557052026155384
723,Entergy New Orleans,Entergy New Orleans',0.9675654497294207,True,0.7310585786300051,1.0,1.0,0.9557022641719654
724,Dress For Success',Dress For Success,0.9673308820845079,True,0.7310585786300051,1.0,1.0,0.9555980118853376
725,Japan Airlines Co,Japan Airlines Co.,0.9673067081321373,True,0.7310585786300051,1.0,1.0,0.9555872679065059
726,Torque Esports,Torque Esports',0.9670816900736373,True,0.7310585786300051,1.0,1.0,0.955487259880506
727,Allied Services Ltd,Allied Services Ltd.,0.9665497851496954,True,0.7310585786300051,1.0,1.0,0.9552508576920873
728,Timia Capital Corp,Timia Capital Corp.,0.9665014809534798,True,0.7310585786300051,1.0,1.0,0.955229389160436
729,Office for Civil Rights,Office for Civil Rights',0.9662785804326698,True,0.7310585786300051,1.0,1.0,0.9551303222622983
730,GOJO Industries,GOJO Industries',0.9657895817852349,True,0.7310585786300051,1.0,1.0,0.9549129895301051
731,Diamondbacks,Diamondbacks',0.9655477806607553,True,0.7310585786300051,1.0,1.0,0.9548055223636697
732,Los Angeles Lakers,Los Angeles Lakers',0.9653058088420172,True,0.7310585786300051,1.0,1.0,0.9546979793331194
733,Oath Inc,Oath Inc.,0.9669960587666048,True,0.7310585786300051,1.0,0.9925925925925926,0.9546261562543352
734,British Airways,British Airways',0.9650676872413455,True,0.7310585786300051,1.0,1.0,0.9545921475105986
735,Cincinnati Reds,Cincinnati Reds',0.9648869681710243,True,0.7310585786300051,1.0,1.0,0.9545118279237891
736,Board of Supervisors,Board of Supervisors',0.9641915432640997,True,0.7310585786300051,1.0,1.0,0.9542027501873783
737,Methanex Corp,Methanex Corp.,0.964162432945942,True,0.7310585786300051,1.0,1.0,0.9541898122681971
738,Lupin Ltd.,Lupin Ltd,0.9646170027794023,True,0.7310585786300051,1.0,0.9966666666666667,0.9540214729349201
739,Pleasants Corp,Pleasants Corp.,0.9633586925989207,True,0.7310585786300051,1.0,1.0,0.9538325943361876
740,Hover Inc,Hover Inc.,0.9640466030893463,True,0.7310585786300051,1.0,0.9966666666666667,0.9537679619615618
741,Southwest Airlines,Southwest Airlines',0.9630862583212862,True,0.7310585786300051,1.0,1.0,0.9537115124350167
742,The Bureau of Prisons,The Bureau of Prisons',0.9624118797831168,True,0.7310585786300051,1.0,1.0,0.9534117886402748
743,Tennessee Titans,Tennessee Titans',0.9622853579325275,True,0.7310585786300051,1.0,1.0,0.9533555567066796
744,Denver Public Schools,Denver Public Schools',0.9617950416858262,True,0.7310585786300051,1.0,1.0,0.9531376383748122
745,State Board of Elections,State Board of Elections',0.9616238129805998,True,0.7310585786300051,1.0,1.0,0.9530615367280448
746,Stryker Corp.,Stryker Corp,0.9615127407739547,True,0.7310585786300051,1.0,1.0,0.9530121713028693
747,Mountain Productions,Mountain Productions',0.9612050644279748,True,0.7310585786300051,1.0,1.0,0.9528754262602115
748,Board of Governors,Board of Governors',0.9611647518993922,True,0.7310585786300051,1.0,1.0,0.9528575095808416
749,LG Electronics,LG Electronics',0.961150071107474,True,0.7310585786300051,1.0,1.0,0.9528509847844335
750,Chicago Cubs,Chicago Cubs',0.9611170970874767,True,0.7310585786300051,1.0,1.0,0.9528363296644345
751,HP Inc.,HP Inc,0.9656170067955864,True,0.7310585786300051,1.0,0.980952380952381,0.9527198874183035
752,Fortescue Metals,Fortescue Metals',0.960686078828754,True,0.7310585786300051,1.0,1.0,0.9526447659938913
753,Elmore County Schools,Elmore County Schools',0.9606843630871154,True,0.7310585786300051,1.0,1.0,0.9526440034420519
754,Solutions Ltd.,Solutions Ltd,0.9605721763785947,True,0.7310585786300051,1.0,1.0,0.9525941426827094
755,Long Island Press',Long Island Press,0.9605253935166795,True,0.7310585786300051,1.0,1.0,0.9525733502996359
756,Senate Republicans,Senate Republicans',0.9595737669257353,True,0.7310585786300051,1.0,1.0,0.9521504051481051
757,University of Kansas,University of Kansas',0.959350640413592,True,0.7310585786300051,1.0,1.0,0.9520512378093748
758,New York Times,New York Times',0.9592960338939963,True,0.7310585786300051,1.0,1.0,0.95202696824511
759,Atlanta Braves,Atlanta Braves',0.9589924253707733,True,0.7310585786300051,1.0,1.0,0.9518920311236777
760,Lee Enterprises,Lee Enterprises',0.9588045381638941,True,0.7310585786300051,1.0,1.0,0.9518085256983979
761,Yahoo Sports',Yahoo Sports,0.9588035197222836,True,0.7310585786300051,1.0,1.0,0.9518080730576821
762,Warren County Schools,Warren County Schools',0.9577859529938867,True,0.7310585786300051,1.0,1.0,0.9513558211783947
763,Department of Corrections,Department of Corrections',0.9574455377986605,True,0.7310585786300051,1.0,1.0,0.9512045255360719
764,Hexo Corp,Hexo Corp.,0.9581831355060914,True,0.7310585786300051,1.0,0.9966666666666667,0.951161976369004
765,Bureau of Prisons,Bureau of Prisons',0.9573485687732856,True,0.7310585786300051,1.0,1.0,0.9511614281914608
766,Catholic Charities,Catholic Charities',0.9570898064183214,True,0.7310585786300051,1.0,1.0,0.9510464227003657
767,Tyson Foods,Tyson Foods',0.9565012453466903,True,0.7310585786300051,1.0,1.0,0.9507848400018629
768,U.S. Marine Corps,U.S. Marine Corps',0.9563262953821992,True,0.7310585786300051,1.0,1.0,0.9507070844620892
769,BSE Ltd.,BSE Ltd,0.9591463082922437,True,0.7310585786300051,1.0,0.9875,0.9505715346443312
770,Athlon Sports,Athlon Sports',0.955735091495486,True,0.7310585786300051,1.0,1.0,0.9504443271791055
771,Boston Celtics,Boston Celtics',0.9556603020205282,True,0.7310585786300051,1.0,1.0,0.9504110874124575
772,Target Corp,Target Corp.,0.9555389925179001,True,0.7310585786300051,1.0,1.0,0.9503571720779562
773,Board of Trustees,Board of Trustees',0.9554206640674081,True,0.7310585786300051,1.0,1.0,0.9503045816555153
774,American Airlines,American Airlines',0.9543598669623807,True,0.7310585786300051,1.0,1.0,0.9498331162755032
775,Seahawks,Seahawks',0.9562071321367247,True,0.7310585786300051,1.0,0.9925925925925926,0.9498310777521662
776,Marico Ltd,Marico Ltd.,0.9542090759212305,True,0.7310585786300051,1.0,1.0,0.949766098034992
777,The Associated Press,The Associated Press',0.9536679817005829,True,0.7310585786300051,1.0,1.0,0.9495256117147041
778,Range Resources,Range Resources',0.9530334483811382,True,0.7310585786300051,1.0,1.0,0.949243596906062
779,Gamecocks,Gamecocks',0.9528284988909325,True,0.7310585786300051,1.0,0.9966666666666667,0.9487821378733778
780,Knox News,Knox News',0.9525049431342348,True,0.7310585786300051,1.0,0.9966666666666667,0.9486383353148456
781,Biogen Inc.,Biogen Inc,0.9527415148500792,True,0.7310585786300051,1.0,0.9875,0.9477249597811469
782,Indiana Pacers,Indiana Pacers',0.9490615049640416,True,0.7310585786300051,1.0,1.0,0.9474782887206857
783,Los Angeles County Sheriff's Office,Los Angeles Count Sheriff's Office,0.9490445232177598,True,0.7310585786300051,1.0,1.0,0.9474707412778938
784,Blue Devils,Blue Devils',0.9480617387785397,True,0.7310585786300051,1.0,1.0,0.947033948193796
785,Inner City Press,Inner City Press',0.947985073719536,True,0.7310585786300051,1.0,1.0,0.9469998748342388
786,The Daily News,The Daily News',0.947894365821144,True,0.7310585786300051,1.0,1.0,0.9469595602127312
787,House of Commons,House of Commons',0.9472007781062428,True,0.7310585786300051,1.0,1.0,0.9466512990061086
788,National Congress Party,National Congress,0.9469676255117058,True,0.7310585786300051,1.0,1.0,0.9465476756307587
789,Associated Press,Associated Press',0.9466664517163292,True,0.7310585786300051,1.0,1.0,0.9464138206105913
790,Tech Inc,Tech Inc.,0.9481977157858771,True,0.7310585786300051,1.0,0.9925925925925926,0.9462713371517896
791,Sky Sports,Sky Sports',0.9442049864043154,True,0.7310585786300051,1.0,1.0,0.9453198360274742
792,Native Americans,Native Americans',0.9440177062855759,True,0.7310585786300051,1.0,1.0,0.9452366004191455
793,Huskies,Huskies',0.9465270692407656,True,0.7310585786300051,1.0,0.9875,0.9449629839547854
794,ABC News,ABC News',0.9448121880351432,True,0.7310585786300051,1.0,0.9925925925925926,0.9447666581514633
795,The Aggies,The Aggies',0.9426646046232532,True,0.7310585786300051,1.0,1.0,0.9446352219025577
796,Wolverines,Wolverines',0.9425414099820748,True,0.7310585786300051,1.0,1.0,0.9445804687287005
797,Republican House,Republican House speaker,0.9421456987247585,True,0.7310585786300051,1.0,1.0,0.9444045970587821
798,Democrats',Democrats,0.9426537951511949,True,0.7310585786300051,1.0,0.9966666666666667,0.9442600473223836
799,Peace Corps,Peace Corps',0.9409534128194239,True,0.7310585786300051,1.0,1.0,0.9438746922119667
800,Republicans',Republicans,0.9387268030179242,True,0.7310585786300051,1.0,1.0,0.9428850878557447
801,Rutgers',Rutgers,0.9417001739446875,True,0.7310585786300051,1.0,0.9875,0.9428176971565284
802,Public Schools,Public Schools',0.9383583188458027,True,0.7310585786300051,1.0,1.0,0.9427213171125796
803,Mountaineers,Mountaineers',0.9374576307242456,True,0.7310585786300051,1.0,1.0,0.9423210112807764
804,The Cardinals,The Cardinals',0.9360930654961921,True,0.7310585786300051,1.0,1.0,0.9417145378460859
805,Huskers',Huskers,0.9388751800538065,True,0.7310585786300051,1.0,0.9875,0.9415621443161368
806,Finance Committee,Finance (Committee),0.935557180692458,True,0.7310585786300051,1.0,1.0,0.9414763668222041
